"8471266","227","David Booth","FLA, VAN","L","62","16","14","30","-5","34","3","0","1","0","159","10.1","14:55","20.7","50.0"
"8473618","228","Mathieu Perreault","WSH","C","64","16","14","30","+9","24","2","0","4","0","60","26.7","12:01","15.2","50.8"
"8473485","229","Chris Stewart","STL","R","79","15","15","30","+1","109","2","0","1","0","166","9.0","15:26","22.3","23.1"
"8462036","230","Daymond Langkow","PHX","C","73","11","19","30","-4","14","1","0","1","1","112","9.8","15:45","19.8","44.4"
"8471274","231","Alex Goligoski","DAL","D","71","9","21","30","+0","16","2","0","1","0","140","6.4","22:46","26.3","0.0"
"8474581","232","Jake Gardiner","TOR","D","75","7","23","30","-2","18","1","0","0","0","79","8.9","21:35","26.9","0.0"
"8469547","233","Jordin Tootoo","NSH","R","77","6","24","30","-5","92","1","0","1","0","136","4.4","13:09","17.3","33.3"
"8474567","234","Zach Bogosian","WPG","D","65","5","25","30","-3","71","1","0","0","0","150","3.3","23:18","26.2","0.0"
"8474068","235","Kyle Turris","PHX, OTT","C","55","12","17","29","+10","31","1","0","2","0","142","8.5","16:51","21.7","46.8"
"8471958","236","Dan Girardi","NYR","D","82","5","24","29","+13","20","1","0","2","0","122","4.1","26:14","29.0","0.0"
"8470151","237","Jay Bouwmeester","CGY","D","82","5","24","29","-21","26","2","0","1","0","107","4.7","25:57","28.6","0.0"
"8475764","238","Cam Fowler","ANA","D","82","5","24","29","-28","18","2","0","0","0","123","4.1","23:15","24.4","100.0"
"8474189","239","Lars Eller","MTL","C","79","16","12","28","-5","66","2","2","2","0","129","12.4","15:18","20.0","46.6"
"8470257","240","Alex Steen","STL","L","43","15","13","28","+24","28","3","0","3","0","134","11.2","19:07","28.4","55.8"
"8474094","241","Matt Halischuk","NSH","R","73","15","13","28","+9","27","0","0","2","0","96","15.6","11:15","16.4","36.7"
"8470740","242","Lee Stempniak","CGY","R","61","14","14","28","-2","16","2","0","2","0","130","10.8","16:13","20.5","26.9"
"8475168","243","Matt Duchene","COL","C","58","14","14","28","-11","8","5","0","2","1","132","10.6","16:17","20.2","51.2"
"8475788","244","Alexander Burmistrov","WPG","C","76","13","15","28","+4","42","1","1","0","0","123","10.6","16:39","20.3","44.0"
"8467493","245","Chris Neil","OTT","R","72","13","15","28","-10","178","2","0","0","0","127","10.2","12:47","18.3","0.0"
"8473579","246","Nikolai Kulemin","TOR","L","70","7","21","28","+2","6","1","0","1","0","107","6.5","15:13","20.8","41.0"
"8475179","247","Dmitry Kulikov","FLA","D","58","4","24","28","-5","36","2","0","1","0","104","3.8","21:51","27.4","0.0"
"8473504","248","Cal Clutterbuck","MIN","R","74","15","12","27","-4","103","3","4","2","0","161","9.3","16:21","23.2","33.3"
"8476461","249","Sean Couturier","PHI","C","77","13","14","27","+18","14","0","2","4","0","116","11.2","14:08","18.9","47.0"
"8459596","250","Andrew Brunette","CHI","L","78","12","15","27","-13","4","4","0","0","0","75","16.0","13:32","18.8","50.0"
"8469473","251","Marcel Goc","FLA","C","57","11","16","27","+5","10","3","0","1","0","97","11.3","17:37","24.8","51.6"
"8472379","252","Tim Stapleton","WPG","R","63","11","16","27","-2","10","4","0","3","1","74","14.9","10:08","14.3","44.9"
"8470966","253","Mark Giordano","CGY","D","61","9","18","27","+0","75","5","0","0","0","125","7.2","23:01","27.8","0.0"
"8473571","254","Jamie McBain","CAR","D","76","8","19","27","-7","4","5","0","1","0","127","6.3","19:47","25.0","0.0"
"8468639","255","John-Michael Liles","TOR","D","66","7","20","27","-14","20","4","0","0","0","106","6.6","21:20","27.6","0.0"
"8467899","256","Martin Havlat","SJS","R","39","7","20","27","+10","22","4","0","1","1","96","7.3","17:37","23.9","0.0"
"8468598","257","Lubomir Visnovsky","ANA","D","68","6","21","27","+7","47","1","0","1","0","112","5.4","20:47","22.1","100.0"
"8470222","258","James Wisniewski","CBJ","D","48","6","21","27","-13","37","2","0","2","1","99","6.1","24:47","28.6","0.0"
"8468542","259","Paul Martin","PIT","D","73","2","25","27","+9","18","0","0","0","0","93","2.2","23:00","26.3","0.0"
"8468485","260","Raffi Torres","PHX","L","79","15","11","26","+2","83","1","0","1","0","99","15.2","11:22","15.2","46.7"
"8474250","261","Zack Smith","OTT","C","81","14","12","26","+4","98","1","2","3","0","134","10.4","14:04","21.2","48.9"
"8471699","262","Andrew Cogliano","ANA","C","82","13","13","26","-4","15","2","0","2","0","115","11.3","14:42","20.1","42.0"
"8470619","263","Brian Boyle","NYR","C","82","11","15","26","+2","59","0","0","2","0","165","6.7","15:14","20.2","51.8"
"8466160","264","Brenden  Morrow","DAL","L","57","11","15","26","+1","97","5","0","2","0","88","12.5","17:02","20.7","40.7"
"8470156","265","Joey Crabb","TOR","R","67","11","15","26","+1","33","0","2","4","0","75","14.7","13:26","18.5","10.0"
"8475323","266","Marcus Kruger","CHI","C","71","9","17","26","+11","22","0","0","1","0","89","10.1","15:23","21.9","45.9"
"8471794","267","Darren Helm","DET","C","68","9","17","26","+5","12","0","0","2","0","124","7.3","14:30","20.9","51.9"
"8471280","268","Nick Johnson","MIN","R","77","8","18","26","-6","45","0","0","1","0","146","5.5","14:26","18.6","23.1"
"8470724","269","Kyle Quincey","COL, DET","D","72","7","19","26","-1","89","4","0","1","1","168","4.2","21:51","28.3","0.0"
"8469492","270","Fedor Tyutin","CBJ","D","66","5","21","26","-21","49","1","0","0","0","124","4.0","24:08","29.6","0.0"
"8473446","271","Erik Johnson","COL","D","73","4","22","26","-7","26","1","0","1","0","155","2.6","20:50","27.3","0.0"
"8470778","272","Drew Miller","DET","L","80","14","11","25","+6","20","0","0","4","0","131","10.7","12:52","17.5","20.0"
"8473914","273","Mark Letestu","PIT, CBJ","C","62","11","14","25","-9","8","4","0","0","0","114","9.6","15:38","20.4","51.9"
"8465202","274","Sami Salo","VAN","D","69","9","16","25","+7","10","7","0","3","1","136","6.6","20:26","27.8","0.0"
"8473588","275","Erik Condra","OTT","R","81","8","17","25","+11","30","0","2","1","0","140","5.7","14:09","20.6","40.7"
"8474551","276","Ville Leino","BUF","L","71","8","17","25","-2","16","1","0","1","0","78","10.3","15:55","19.0","41.3"
"8471236","277","Andrej Meszaros","PHI","D","62","7","18","25","+6","38","2","0","2","0","114","6.1","20:39","27.5","0.0"
"8471804","278","Nathan Gerbe","BUF","L","62","6","19","25","+2","32","0","0","2","0","137","4.4","14:12","19.0","36.8"
"8470110","279","Trevor Daley","DAL","D","79","4","21","25","+3","42","1","0","2","0","134","3.0","21:38","27.9","0.0"
"8466215","280","Joe Corvo","BOS","D","75","4","21","25","+10","13","1","0","1","0","168","2.4","18:48","22.6","0.0"
"8468575","281","Dominic Moore","TBL, SJS","C","79","4","21","25","-18","54","0","1","1","0","103","3.9","15:32","20.7","55.0"
"8473507","282","Jeff Petry","EDM","D","73","2","23","25","-7","26","1","0","0","0","111","1.8","21:45","28.1","0.0"
"8471504","283","Rene Bourque","CGY, MTL","R","76","18","6","24","-19","68","3","1","1","0","158","11.4","17:49","22.4","60.0"
"8470283","284","Tim Brent","CAR","C","79","12","12","24","-8","27","3","1","3","0","71","16.9","10:53","16.0","48.7"
"8474571","285","Mikkel Boedker","PHX","L","82","11","13","24","-2","12","0","0","2","0","86","12.8","13:38","17.3","50.0"
"8460743","286","Tomas Holmstrom","DET","L","74","11","13","24","-9","40","10","0","3","0","97","11.3","11:52","14.9","100.0"
"8474037","287","James van Riemsdyk","PHI","L","43","11","13","24","-1","24","2","0","1","0","121","9.1","15:10","19.7","40.0"
"8467917","288","Jordan Leopold","BUF","D","79","10","14","24","+4","28","1","0","0","0","110","9.1","22:22","26.8","0.0"
"8473574","289","Shawn Matthias","FLA","C","79","10","14","24","-2","49","1","0","1","0","133","7.5","13:48","20.0","49.4"
"8471254","290","Bryan Bickell","CHI","L","71","9","15","24","-3","48","0","0","0","0","84","10.7","12:08","18.2","0.0"
"8458525","291","Brian Rolston","NYI, BOS","R","70","7","17","24","-5","14","1","0","2","0","151","4.6","14:16","18.5","48.0"
"8462129","292","Michal Handzus","SJS","C","67","7","17","24","-6","18","2","0","0","0","81","8.6","14:27","21.4","50.7"
"8466333","293","Andrew Ference","BOS","D","72","6","18","24","+9","46","0","0","1","0","107","5.6","18:53","24.4","100.0"
"8459457","294","Jamie Langenbrunner","STL","R","70","6","18","24","+7","32","0","0","3","0","127","4.7","14:36","22.1","37.0"
"8465185","295","Willie Mitchell","LAK","D","76","5","19","24","+20","44","0","0","2","0","104","4.8","22:13","26.5","0.0"
"8474579","296","Luca Sbisa","ANA","D","80","5","19","24","-5","66","0","0","0","0","88","5.7","17:55","21.5","0.0"
"8470601","297","Braydon Coburn","PHI","D","81","4","20","24","+10","56","0","0","0","0","113","3.5","22:02","28.2","0.0"
"8469765","298","Marc-Andre Bergeron","TBL","D","43","4","20","24","+6","20","1","0","0","0","80","5.0","19:21","24.9","0.0"
"8474612","299","Travis Hamonic","NYI","D","73","2","22","24","+6","73","1","0","0","0","124","1.6","22:25","26.1","0.0"
"8470176","300","Sean Bergenheim","FLA","L","62","17","6","23","-5","48","5","1","2","0","185","9.2","16:24","22.8","27.3"
"8476381","301","Andrew Shaw","CHI","R","37","12","11","23","-1","50","0","0","2","1","74","16.2","15:12","21.5","46.6"
"8469531","302","Jay Harrison","CAR","D","72","9","14","23","-10","60","2","0","2","0","128","7.0","20:33","26.9","0.0"
"8467943","303","Niklas Hagman","CGY, ANA","L","71","9","14","23","-7","14","2","0","2","0","125","7.2","14:34","18.9","40.0"
"8471476","304","Daniel Winnik","COL, SJS","C","84","8","15","23","-11","52","0","1","1","0","184","4.3","16:41","22.6","50.0"
"8474574","305","Tyler Myers","BUF","D","55","8","15","23","+5","33","3","0","1","1","84","9.5","22:29","27.6","0.0"
"8470159","306","Boyd Gordon","PHX","C","75","8","15","23","+9","10","0","1","2","0","114","7.0","15:55","21.5","56.8"
"8468504","307","Brad Boyes","BUF","R","65","8","15","23","+2","6","2","0","0","0","100","8.0","13:10","16.2","47.2"
"8469619","308","Dennis Seidenberg","BOS","D","80","5","18","23","+15","39","0","0","2","1","174","2.9","24:02","27.5","0.0"
"8475167","309","Victor Hedman","TBL","D","61","5","18","23","-9","65","0","0","0","0","82","6.1","23:05","29.0","0.0"
"8471709","310","Marc-Edouard Vlasic","SJS","D","82","4","19","23","+11","40","0","0","1","0","119","3.4","23:09","28.1","0.0"
"8474716","311","Jared Spurgeon","MIN","D","70","3","20","23","-4","6","2","0","1","0","92","3.3","21:35","28.8","0.0"
"8474096","312","Nick Spaling","NSH","L","77","10","12","22","-7","18","0","0","3","0","107","9.3","15:42","22.2","50.1"
"8468434","313","Andy McDonald","STL","L","25","10","12","22","+4","2","3","0","2","0","64","15.6","18:31","27.3","56.9"
"8470153","314","Pierre-Marc Bouchard","MIN","L","37","9","13","22","-1","18","2","0","3","0","84","10.7","16:19","20.4","25.0"
"8467400","315","Francois Beauchemin","ANA","D","82","8","14","22","-14","48","3","0","1","0","139","5.8","25:33","25.9","50.0"
"8475753","316","Justin Faulk","CAR","D","66","8","14","22","-16","29","5","0","2","1","101","7.9","22:50","29.0","0.0"
"8471716","317","Justin Abdelkader","DET","L","81","8","14","22","+4","62","0","0","1","0","121","6.6","12:18","17.1","52.9"
"8462196","318","Stephane Robidas","DAL","D","75","5","17","22","-5","48","2","0","1","0","75","6.7","22:45","28.5","0.0"
"8470104","319","Tom Gilbert","EDM, MIN","D","67","3","19","22","-8","20","2","0","1","0","72","4.2","24:03","31.2","0.0"
"8469623","320","Marek Zidlicky","MIN, NJD","D","63","2","20","22","-6","34","2","0","1","0","70","2.9","21:19","26.0","0.0"
"8474568","321","Luke Schenn","TOR","D","79","2","20","22","-6","62","0","0","0","0","81","2.5","16:02","23.2","0.0"
"8470180","322","Eric Nystrom","DAL","L","74","16","5","21","-10","24","0","0","1","0","102","15.7","13:44","18.5","48.3"
"8470289","323","Jim Slater","WPG","C","78","13","8","21","-9","42","0","1","1","0","118","11.0","14:45","21.5","54.4"
"8475793","324","Ryan Johansen","CBJ","C","67","9","12","21","-2","24","3","0","3","0","99","9.1","12:44","17.2","45.1"
"8469759","325","Vernon Fiddler","DAL","C","82","8","13","21","-13","60","0","0","1","0","123","6.5","13:59","20.2","50.9"
"8468700","326","Paul Gaustad","BUF, NSH","C","70","7","14","21","-1","76","0","0","3","0","75","9.3","14:46","20.8","57.3"
"8467331","327","Brad Stuart","DET","D","81","6","15","21","+16","29","1","1","2","0","96","6.3","21:03","27.0","0.0"
"8460561","328","Sheldon Souray","DAL","D","64","6","15","21","+11","73","2","1","1","0","179","3.4","20:27","27.0","0.0"
"8468526","329","Jarret Stoll","LAK","C","78","6","15","21","+2","60","1","0","0","0","133","4.5","16:40","24.1","55.0"
"8471742","330","Cody Franson","TOR","D","57","5","16","21","-1","22","2","0","0","0","65","7.7","16:11","23.2","0.0"
"8471702","331","Matt Niskanen","PIT","D","75","4","17","21","+9","47","3","0","0","0","118","3.4","17:56","21.2","0.0"
"8470630","332","Kevin Klein","NSH","D","66","4","17","21","-8","4","0","0","2","0","91","4.4","19:56","25.6","0.0"
"8470714","333","Corey Potter","EDM","D","62","4","17","21","-16","24","1","0","0","0","98","4.1","19:56","26.2","0.0"
"8462041","334","Radek Dvorak","DAL","R","73","4","17","21","-16","12","0","1","0","0","83","4.8","14:16","19.1","40.0"
"8466142","335","Eric Brewer","TBL","D","82","1","20","21","-5","49","0","0","0","0","83","1.2","23:16","29.1","0.0"
"8473700","336","Ryan Wilson","COL","D","59","1","20","21","+11","33","0","0","0","0","63","1.6","18:44","25.2","0.0"
"8473432","337","Derek Dorsett","CBJ","R","77","12","8","20","-11","235","2","1","1","0","137","8.8","14:41","20.5","50.0"
"8471664","338","Mason Raymond","VAN","L","55","10","10","20","+4","18","1","1","2","0","125","8.0","15:35","22.2","28.0"
"8474609","339","Luke Adam","BUF","C","52","10","10","20","-6","14","0","0","0","0","89","11.2","12:24","16.5","44.0"
"8468172","340","Ruslan Fedotenko","NYR","L","73","9","11","20","-7","16","1","0","1","0","94","9.6","13:35","17.5","47.0"
"8470618","341","Anthony Stewart","CAR","R","77","9","11","20","-2","30","0","0","1","0","64","14.1","8:07","12.8","17.6"
"8474594","342","Slava Voynov","LAK","D","54","8","12","20","+12","12","3","0","2","0","86","9.3","18:32","22.2","0.0"
"8471743","343","Vladimir Sobotka","STL","L","73","5","15","20","+12","42","0","1","1","0","117","4.3","15:50","24.1","56.1"
"8470839","344","Shane O'Brien","COL","D","76","3","17","20","+2","105","1","0","0","0","114","2.6","19:13","25.9","0.0"
"8475118","345","Matt Gilroy","TBL, OTT","D","67","3","17","20","+2","18","0","0","0","0","80","3.8","17:30","23.3","0.0"
"8470309","346","Ryan Whitney","EDM","D","51","3","17","20","-16","16","2","0","0","0","41","7.3","20:57","27.0","0.0"
"8471768","347","Tom Pyatt","TBL","C","74","12","7","19","-19","8","1","0","1","0","95","12.6","14:47","20.1","45.6"
"8471338","348","Torrey Mitchell","SJS","C","76","9","10","19","-6","29","0","0","0","0","100","9.0","12:26","19.1","43.4"
"8470654","349","Maxim Lapierre","VAN","C","82","9","10","19","-3","130","0","0","0","0","103","8.7","11:13","17.6","52.1"
"8467881","350","Taylor Pyatt","PHX","L","73","9","10","19","-4","23","0","0","1","0","111","8.1","12:19","15.5","54.5"
"8475268","351","Gabriel Bourque","NSH","L","43","7","12","19","-2","6","0","0","1","0","59","11.9","12:47","17.7","0.0"
"8470063","352","Adam Burish","DAL","R","65","6","13","19","+6","76","0","0","1","0","82","7.3","12:47","18.0","55.8"
"8473584","353","Andrew MacDonald","NYI","D","75","5","14","19","-5","26","1","0","0","0","71","7.0","23:22","26.7","0.0"
"8470699","354","Jan Hejda","COL","D","81","5","14","19","-17","24","0","0","1","0","78","6.4","20:40","26.9","100.0"
"8464956","355","Chris Phillips","OTT","D","80","5","14","19","+12","16","4","0","1","0","85","5.9","19:06","25.0","0.0"
"8474125","356","Carl Gunnarsson","TOR","D","76","4","15","19","-9","20","0","0","0","0","89","4.5","21:42","29.6","0.0"
"8475200","357","Dmitry Orlov","WSH","D","60","3","16","19","+1","18","0","0","1","0","51","5.9","16:52","20.6","0.0"
"8469470","358","Carlo Colaiacovo","STL","D","64","2","17","19","+7","22","0","0","2","1","68","2.9","19:00","27.2","0.0"
"8475170","359","Brayden Schenn","PHI","C","54","12","6","18","-7","34","4","0","3","0","97","12.4","14:07","18.5","46.1"
"8471851","360","Matt D'Agostini","STL","R","55","9","9","18","+12","27","3","0","3","1","101","8.9","14:01","20.2","27.6"
"8468695","361","Matthew Lombardi","TOR","C","62","8","10","18","-19","10","0","1","2","0","101","7.9","13:34","18.3","49.3"
"8470162","362","Matt Stajan","CGY","C","61","8","10","18","-3","29","0","0","1","1","77","10.4","13:00","17.3","51.8"
"8467334","363","Manny Malhotra","VAN","C","78","7","11","18","-11","14","0","0","2","0","60","11.7","12:20","20.9","58.5"
"8458590","364","Mike Knuble","WSH","R","72","6","12","18","-15","32","0","0","0","0","91","6.6","13:56","18.6","51.8"
"8468208","365","Joel Ward","WSH","R","73","6","12","18","+12","20","0","0","0","0","79","7.6","12:25","17.5","55.8"
"8465166","366","Craig Adams","PIT","R","82","5","13","18","-6","34","0","0","0","0","76","6.6","11:17","14.8","45.2"
"8474009","367","Nick Bonino","ANA","C","50","5","13","18","+1","8","0","0","0","0","63","7.9","12:28","16.3","43.0"
"8474134","368","Yannick Weber","MTL","D","60","4","14","18","-7","30","4","0","0","0","88","4.5","15:37","21.4","0.0"
"8469665","369","Johnny Oduya","WPG, CHI","D","81","3","15","18","-6","33","0","0","1","1","82","3.7","20:27","25.7","0.0"
"8468498","370","Brooks Orpik","PIT","D","73","2","16","18","+19","61","0","0","0","0","44","4.5","22:33","25.0","0.0"
"8476457","371","Adam Larsson","NJD","D","65","2","16","18","-7","20","0","0","0","0","68","2.9","20:37","23.2","0.0"
"8471873","372","Anton Stralman","NYR","D","53","2","16","18","+9","20","0","0","0","0","55","3.6","17:05","21.1","0.0"
"8469476","373","Tim Gleason","CAR","D","82","1","17","18","+12","71","0","0","0","0","65","1.5","20:42","26.9","0.0"
"8469508","374","Jay McClement","COL","C","80","10","7","17","-8","31","0","1","1","0","95","10.5","13:45","19.6","51.3"
"8471208","375","Dustin Penner","LAK","L","65","7","10","17","-7","43","1","0","0","0","119","5.9","14:19","19.3","43.8"
"8467346","376","Simon Gagne","LAK","L","34","7","10","17","-1","18","0","1","2","0","75","9.3","17:59","22.6","28.6"
"8475174","377","Jared Cowen","OTT","D","82","5","12","17","-4","56","0","0","1","1","58","8.6","18:53","23.6","0.0"
"8471283","378","Brandon Prust","NYR","L","82","5","12","17","-1","156","0","2","2","0","68","7.4","11:56","15.6","60.0"
"8470137","379","Joni Pitkanen","CAR","D","30","5","12","17","-15","16","2","0","2","0","62","8.1","22:18","27.0","0.0"
"8471816","380","Mark Fayne","NJD","D","82","4","13","17","-4","26","0","0","1","1","94","4.3","20:11","25.1","0.0"
"8465192","381","Samuel Pahlsson","CBJ, VAN","C","80","4","13","17","-2","34","0","1","1","0","93","4.3","14:46","21.4","52.6"
"8468674","382","Deryk Engelland","PIT","D","73","4","13","17","+10","56","0","0","1","0","86","4.7","16:08","19.5","0.0"
"8471482","383","Grant Clitsome","CBJ, WPG","D","63","4","13","17","-9","32","1","0","1","0","87","4.6","17:00","21.8","0.0"
"8471956","384","Andrew Desjardins","SJS","C","76","4","13","17","+4","47","0","0","3","0","80","5.0","9:34","14.5","53.0"
"8473991","385","Karl Alzner","WSH","D","82","1","16","17","+12","29","0","0","0","0","56","1.8","20:52","27.0","0.0"
"8468635","386","Travis Moen","MTL","L","48","9","7","16","-3","41","0","1","0","0","45","20.0","15:42","21.9","41.7"
"8470169","387","Gregory Campbell","BOS","C","78","8","8","16","-3","80","0","0","0","0","74","10.8","12:47","16.7","50.7"
"8473526","388","Peter Mueller","COL","C","32","7","9","16","-3","8","1","0","1","0","82","8.5","14:39","20.4","60.0"
"8475637","389","Bobby Butler","OTT","R","56","6","10","16","+8","12","0","0","4","1","86","7.0","11:28","16.6","100.0"
"8470854","390","Tanner Glass","WPG","L","78","5","11","16","-12","73","0","0","1","0","86","5.8","13:25","19.2","39.7"
"8474600","391","Roman Josi","NSH","D","52","5","11","16","+1","14","1","0","0","0","64","7.8","18:23","23.8","0.0"
"8470750","392","John Mitchell","NYR","C","63","5","11","16","+10","8","0","0","0","0","64","7.8","10:09","13.2","51.8"
"8465025","393","Arron Asham","PIT","R","64","5","11","16","-5","76","0","0","0","0","49","10.2","9:14","12.1","54.5"
"8465050","394","Eric Belanger","EDM","C","78","4","12","16","-13","32","1","1","0","0","118","3.4","14:44","21.8","55.3"
"8467831","395","Jeff Halpern","WSH","C","69","4","12","16","-1","24","0","0","1","0","63","6.3","12:36","19.2","58.4"
"8476244","396","Raphael Diaz","MTL","D","59","3","13","16","-7","30","0","0","1","0","61","4.9","18:00","25.0","50.0"
"8469534","397","Aaron Johnson","CBJ","D","56","3","13","16","-12","26","1","0","0","0","63","4.8","16:30","21.4","0.0"
"8471231","398","Kyle Chipchura","PHX","C","53","3","13","16","+2","42","0","0","0","0","43","7.0","10:31","14.2","47.8"
"8470324","399","Josh Gorges","MTL","D","82","2","14","16","+14","39","0","0","1","1","59","3.4","22:37","29.4","0.0"
"8472382","400","Andy Greene","NJD","D","56","1","15","16","+3","16","0","0","0","0","53","1.9","19:30","25.1","0.0"
"8471683","401","Brian Lee","OTT, TBL","D","55","1","15","16","-8","35","0","0","0","0","32","3.1","15:32","20.5","0.0"
"8468478","402","Mike Weaver","FLA","D","82","0","16","16","-2","14","0","0","0","0","51","0.0","20:19","26.4","0.0"
"8470775","403","Nate Thompson","TBL","C","68","9","6","15","-23","21","0","0","1","0","85","10.6","14:49","20.5","49.5"
"8474001","404","TJ Galiardi","COL, SJS","L","69","9","6","15","-8","53","0","1","2","0","113","8.0","13:02","18.2","44.9"
"8470230","405","Daniel Paille","BOS","L","69","9","6","15","-5","15","0","2","1","0","86","10.5","11:29","15.0","28.6"
"8474192","406","Matt Frattin","TOR","R","56","8","7","15","-4","25","0","0","2","0","92","8.7","13:09","17.3","25.0"
"8467407","407","Brian Gionta","MTL","R","31","8","7","15","-7","16","2","0","0","0","75","10.7","19:26","24.8","42.4"
"8475150","408","Jordan Caron","BOS","R","48","7","8","15","+0","14","0","0","0","0","57","12.3","11:31","15.5","50.0"
"8459514","409","Jamal Mayers","CHI","R","81","6","9","15","-4","91","0","0","1","0","70","8.6","9:48","15.4","56.1"
"8471807","410","Tom Wandell","DAL","C","72","6","9","15","-5","16","0","0","0","0","103","5.8","9:44","13.5","43.5"
"8471222","411","Ladislav Smid","EDM","D","78","5","10","15","+4","44","0","0","0","0","47","10.6","20:54","28.5","0.0"
"8470187","412","Johnny Boychuk","BOS","D","77","5","10","15","+27","53","0","0","2","0","171","2.9","20:36","25.4","0.0"
"8471260","413","Blake Comeau","NYI, CGY","L","74","5","10","15","-11","30","0","0","0","0","137","3.6","15:27","19.4","31.9"
"8473564","414","Michael Frolik","CHI","R","63","5","10","15","-10","22","0","0","0","0","117","4.3","12:52","19.1","33.3"
"8467439","415","Jaroslav Spacek","MTL, CAR","D","46","5","10","15","+6","8","3","0","1","0","42","11.9","16:05","21.8","0.0"
"8470121","416","Matt Greene","LAK","D","82","4","11","15","+4","58","0","0","2","0","76","5.3","16:40","22.3","0.0"
"8475792","417","Brett Connolly","TBL","R","68","4","11","15","-9","30","1","0","2","1","94","4.3","11:28","15.2","38.5"
"8473492","418","Matt Beleskey","ANA","L","70","4","11","15","-2","72","0","0","0","0","75","5.3","10:15","13.4","42.3"
"8465210","419","Pavel Kubina","TBL, PHI","D","69","3","12","15","-2","74","0","0","1","0","75","4.0","19:16","25.7","0.0"
"8465122","420","Brett Clark","TBL","D","82","2","13","15","-26","20","0","0","0","0","61","3.3","18:22","26.2","0.0"
"8471761","421","Chris Butler","CGY","D","68","2","13","15","-9","34","0","0","0","0","62","3.2","21:36","26.7","0.0"
"8471752","422","Marc-Andre Gragnani","BUF, VAN","D","58","2","13","15","+6","26","1","0","0","0","47","4.3","16:08","21.0","100.0"
"8471769","423","Niklas Hjalmarsson","CHI","D","69","1","14","15","+9","14","0","0","0","0","65","1.5","20:10","27.1","0.0"
"8474709","424","Matt Martin","NYI","L","80","7","7","14","-17","121","0","0","1","0","130","5.4","12:09","16.3","43.5"
"8468001","425","Derek MacKenzie","CBJ","C","66","7","7","14","+4","40","1","2","2","0","61","11.5","10:30","15.8","54.5"
"8469467","426","Chuck Kobasew","COL","R","58","7","7","14","-10","51","0","1","2","0","65","10.8","11:50","17.6","31.8"
"8460541","427","Richard Park","PIT","R","54","7","7","14","-1","12","0","1","4","0","44","15.9","10:54","15.2","55.7"
"8474715","428","Cam Atkinson","CBJ","R","27","7","7","14","+1","14","1","0","0","0","66","10.6","15:23","19.8","0.0"
"8468927","429","Steve Montador","CHI","D","52","5","9","14","+4","45","2","0","1","0","57","8.8","14:45","19.3","0.0"
"8474100","430","Dwight King","LAK","L","27","5","9","14","+3","10","0","0","1","0","42","11.9","14:38","19.3","66.7"
"8471680","431","Gilbert Brule","PHX","C","33","5","9","14","+7","11","1","0","0","0","56","8.9","11:33","14.6","38.1"
"8468520","432","Kurtis Foster","ANA, NJD, MIN","D","51","4","10","14","-13","35","2","0","0","0","85","4.7","15:53","21.2","0.0"
"8471856","433","Joe Vitale","PIT","C","68","4","10","14","-5","56","0","0","1","0","70","5.7","11:10","14.7","55.7"
"8470614","434","Mark Stuart","WPG","D","80","3","11","14","-4","98","0","1","1","0","60","5.0","17:12","22.8","0.0"
"8469992","435","Sheldon Brookbank","ANA","D","80","3","11","14","+11","72","0","0","1","0","49","6.1","15:36","19.7","0.0"
"8474673","436","TJ Brodie","CGY","D","54","2","12","14","+3","14","1","0","2","0","44","4.5","16:28","20.8","0.0"
"8467332","437","Bryan Allen","CAR","D","82","1","13","14","-1","76","0","0","1","0","87","1.1","19:09","25.0","0.0"
"8469483","438","David Steckel","TOR","C","76","8","5","13","-14","10","1","2","0","0","79","10.1","12:49","19.1","58.0"
"8470280","439","Ben Eager","EDM","L","63","8","5","13","-1","107","0","0","3","0","69","11.6","8:32","12.5","0.0"
"8475758","440","Devante Smith-Pelly","ANA","R","49","7","6","13","-7","16","1","1","1","0","66","10.6","12:02","16.4","28.6"
"8473932","441","Darroll Powe","MIN","C","82","6","7","13","-20","57","0","0","1","0","109","5.5","13:59","20.1","43.8"
"8470774","442","Bruno Gervais","TBL","D","50","6","7","13","-4","8","1","0","0","0","57","10.5","14:16","19.9","0.0"
"8474137","443","Drayson Bowman","CAR","L","37","6","7","13","+2","4","0","0","0","0","70","8.6","13:21","20.0","0.0"
"8475220","444","Marcus Foligno","BUF","L","14","6","7","13","+6","9","2","0","1","0","23","26.1","15:48","20.0","0.0"
"8465978","445","Shawn Thornton","BOS","L","81","5","8","13","-7","154","0","1","0","0","114","4.4","9:10","12.4","42.1"
"8468704","446","Antti Miettinen","WPG","R","45","5","8","13","-5","0","1","0","0","0","58","8.6","11:42","16.7","42.8"
"8474218","447","Jason Demers","SJS","D","57","4","9","13","-8","22","2","0","1","0","73","5.5","16:50","22.6","0.0"
"8475206","448","Stefan Elliott","COL","D","39","4","9","13","+2","8","0","0","1","0","84","4.8","17:08","22.7","0.0"
"8471284","449","Andrej Sekera","BUF","D","69","3","10","13","+3","18","1","0","0","0","88","3.4","19:36","25.7","0.0"
"8468484","450","Rostislav Klesla","PHX","D","65","3","10","13","+13","54","0","0","0","0","87","3.4","19:21","25.1","50.0"
"8460492","451","Ed Jovanovski","FLA","D","66","3","10","13","-11","31","1","0","0","0","58","5.2","16:41","24.2","0.0"
